COUNT;DATE;MONTH;YEAR;TIME;O(t);V(t);V(t-1)
558;19;5;2000;1:55:30PM;55.91;58;50
559;19;5;2000;1:57:00PM;57.88;52;58
560;19;5;2000;1:58:30PM;33.47;49;52
561;19;5;2000;2:00:00PM;41.74;52;49
562;19;5;2000;2:01:30PM;22.44;57;52
563;19;5;2000;2:03:00PM;19.29;70;57
564;19;5;2000;2:04:30PM;29.53;55;70
565;19;5;2000;2:06:00PM;26.77;69;55
566;19;5;2000;2:07:30PM;27.56;67;69
567;19;5;2000;2:09:00PM;24.41;56;67
568;19;5;2000;2:10:30PM;23.23;64;56
569;19;5;2000;2:12:00PM;63.78;54;64
570;19;5;2000;2:13:30PM;48.82;70;54
571;19;5;2000;2:15:00PM;19.69;60;70
572;19;5;2000;2:16:30PM;21.66;54;60
573;19;5;2000;2:18:00PM;35.44;70;54
574;19;5;2000;2:19:30PM;20.47;63;70
575;19;5;2000;2:21:00PM;61.82;43;63
576;19;5;2000;2:22:30PM;33.47;69;43
577;19;5;2000;2:24:00PM;61.82;74;69
578;19;5;2000;2:25:30PM;50.79;71;74
579;19;5;2000;2:27:00PM;35.44;75;71
580;19;5;2000;2:28:30PM;36.62;73;75
581;19;5;2000;2:30:00PM;35.44;71;73
582;19;5;2000;2:31:30PM;45.28;66;71
583;19;5;2000;2:33:00PM;77.96;50;66
584;19;5;2000;2:34:30PM;51.19;78;50
585;19;5;2000;2:36:00PM;67.33;85;78
586;19;5;2000;2:37:30PM;70.87;67;85
587;19;5;2000;2:39:00PM;60.63;77;67
588;19;5;2000;2:40:30PM;55.12;82;77
589;19;5;2000;2:42:00PM;69.3;78;82
590;19;5;2000;2:43:30PM;53.94;70;78
591;19;5;2000;2:45:00PM;44.1;76;70
592;19;5;2000;2:46:30PM;44.1;77;76
593;19;5;2000;2:48:00PM;31.5;67;77
594;19;5;2000;2:49:30PM;20.08;75;67
595;19;5;2000;2:51:00PM;25.2;82;75
596;19;5;2000;2:52:30PM;23.62;75;82
597;19;5;2000;2:54:00PM;18.11;70;75
598;19;5;2000;2:55:30PM;27.95;63;70
599;19;5;2000;2:57:00PM;51.58;57;63
600;19;5;2000;2:58:30PM;54.33;69;57
601;19;5;2000;3:00:00PM;36.62;62;69
602;19;5;2000;3:01:30PM;56.7;64;62
603;19;5;2000;3:03:00PM;51.58;69;64
604;19;5;2000;3:04:30PM;42.52;71;69
605;19;5;2000;3:06:00PM;44.49;78;71
606;19;5;2000;3:07:30PM;37.8;74;78
607;19;5;2000;3:09:00PM;52.76;75;74
608;19;5;2000;3:10:30PM;66.93;61;75
609;19;5;2000;3:12:00PM;68.51;61;61
610;19;5;2000;3:13:30PM;73.63;62;61
611;19;5;2000;3:15:00PM;52.37;78;62
612;19;5;2000;3:16:30PM;53.15;67;78
613;19;5;2000;3:18:00PM;74.81;71;67
614;19;5;2000;3:19:30PM;42.92;77;71
615;19;5;2000;3:21:00PM;75.99;75;77
616;19;5;2000;3:22:30PM;48.43;75;75
617;19;5;2000;3:24:00PM;53.15;69;75
618;19;5;2000;3:25:30PM;46.07;74;69
619;19;5;2000;3:27:00PM;62.21;71;74
620;19;5;2000;3:28:30PM;72.84;66;71
621;19;5;2000;3:30:00PM;73.23;70;66
622;19;5;2000;3:31:30PM;51.19;71;70
623;19;5;2000;3:33:00PM;63.78;82;71
624;19;5;2000;3:34:30PM;53.15;45;82
625;19;5;2000;3:36:00PM;100.01;34;45
626;19;5;2000;3:37:30PM;88.2;52;34
627;19;5;2000;3:39:00PM;50.79;71;52
628;19;5;2000;3:40:30PM;53.15;65;71
629;19;5;2000;3:42:00PM;58.67;59;65
630;19;5;2000;3:43:30PM;46.46;76;59
631;19;5;2000;3:45:00PM;46.46;63;76
632;19;5;2000;3:46:30PM;85.44;62;63
633;19;5;2000;3:48:00PM;64.57;73;62
634;19;5;2000;3:49:30PM;50;74;73
635;19;5;2000;3:51:00PM;83.08;67;74
636;19;5;2000;3:52:30PM;74.02;82;67
637;19;5;2000;3:54:00PM;47.25;65;82
638;19;5;2000;3:55:30PM;69.69;79;65
639;19;5;2000;3:57:00PM;45.67;61;79
640;19;5;2000;3:58:30PM;68.51;65;61
641;19;5;2000;4:00:00PM;67.72;67;65
642;19;5;2000;4:01:30PM;59.85;67;67
643;19;5;2000;4:03:00PM;80.32;68;67
644;19;5;2000;4:04:30PM;55.12;71;68
645;19;5;2000;4:06:00PM;82.68;70;71
646;19;5;2000;4:07:30PM;54.33;65;70
647;19;5;2000;4:09:00PM;53.55;68;65
648;19;5;2000;4:10:30PM;50;84;68
649;19;5;2000;4:12:00PM;47.25;75;84
650;19;5;2000;4:13:30PM;45.28;80;75
651;19;5;2000;4:15:00PM;55.52;76;80
652;19;5;2000;4:16:30PM;63.39;75;76
653;19;5;2000;4:18:00PM;81.5;73;75
654;19;5;2000;4:19:30PM;31.1;49;73
655;19;5;2000;4:21:00PM;49.61;75;49
656;19;5;2000;4:22:30PM;38.19;85;75
657;19;5;2000;4:24:00PM;39.77;87;85
658;19;5;2000;4:25:30PM;66.15;81;87
659;19;5;2000;4:27:00PM;47.25;73;81
660;19;5;2000;4:28:30PM;63;72;73
661;19;5;2000;4:30:00PM;53.15;88;72
662;19;5;2000;4:31:30PM;35.04;70;88
663;19;5;2000;4:33:00PM;44.1;82;70
664;19;5;2000;4:34:30PM;59.45;70;82
665;19;5;2000;4:36:00PM;43.7;81;70
666;19;5;2000;4:37:30PM;36.22;75;81
667;19;5;2000;4:39:00PM;36.22;80;75
668;19;5;2000;4:40:30PM;50.79;69;80
669;19;5;2000;4:42:00PM;56.7;79;69
670;19;5;2000;4:43:30PM;50.4;76;79
671;19;5;2000;4:45:00PM;44.89;79;76
672;19;5;2000;4:46:30PM;50;78;79
673;19;5;2000;4:48:00PM;31.1;87;78
674;19;5;2000;4:49:30PM;29.14;70;87
675;19;5;2000;4:51:00PM;33.86;85;70
676;19;5;2000;4:52:30PM;22.05;63;85
677;19;5;2000;4:54:00PM;26.77;62;63
678;19;5;2000;4:55:30PM;30.32;59;62
679;19;5;2000;4:57:00PM;29.92;82;59
680;19;5;2000;4:58:30PM;35.44;73;82
681;19;5;2000;5:00:00PM;31.1;76;73
682;19;5;2000;5:01:30PM;32.68;69;76
683;19;5;2000;5:03:00PM;29.53;81;69
684;19;5;2000;5:04:30PM;33.07;69;81
685;19;5;2000;5:06:00PM;25.59;57;69
686;19;5;2000;5:07:30PM;23.23;71;57
687;19;5;2000;5:09:00PM;16.93;67;71
688;19;5;2000;5:10:30PM;28.74;81;67
689;19;5;2000;5:12:00PM;38.59;72;81
690;19;5;2000;5:13:30PM;41.34;70;72
691;19;5;2000;5:15:00PM;31.1;72;70
692;19;5;2000;5:16:30PM;27.95;74;72
693;19;5;2000;5:18:00PM;23.62;83;74
694;19;5;2000;5:19:30PM;26.77;81;83
695;19;5;2000;5:21:00PM;32.29;78;81
696;19;5;2000;5:22:30PM;20.47;76;78
697;19;5;2000;5:24:00PM;26.77;82;76
698;19;5;2000;5:25:30PM;34.65;76;82
699;19;5;2000;5:27:00PM;18.51;71;76
700;19;5;2000;5:28:30PM;30.32;85;71
701;19;5;2000;5:30:00PM;37.4;73;85
702;19;5;2000;5:31:30PM;29.14;73;73
703;19;5;2000;5:33:00PM;18.11;63;73
704;19;5;2000;5:34:30PM;25.99;85;63
705;19;5;2000;5:36:00PM;27.95;77;85
706;19;5;2000;5:37:30PM;20.47;75;77
707;19;5;2000;5:39:00PM;26.38;77;75
708;19;5;2000;5:40:30PM;36.22;85;77
709;19;5;2000;5:42:00PM;34.65;71;85
710;19;5;2000;5:43:30PM;22.84;72;71
711;19;5;2000;5:45:00PM;20.87;84;72
712;19;5;2000;5:46:30PM;36.62;73;84
713;19;5;2000;5:48:00PM;33.07;84;73
714;19;5;2000;5:49:30PM;34.25;73;84
715;19;5;2000;5:51:00PM;42.52;94;73
716;19;5;2000;5:52:30PM;40.16;73;94
717;19;5;2000;5:54:00PM;32.68;77;73
718;19;5;2000;5:55:30PM;38.19;86;77
719;19;5;2000;5:57:00PM;34.25;68;86
720;19;5;2000;5:58:30PM;27.56;68;68
721;19;5;2000;6:00:00PM;45.28;87;68
722;19;5;2000;6:01:30PM;38.59;66;87
723;19;5;2000;6:03:00PM;31.5;77;66
724;19;5;2000;6:04:30PM;47.25;85;77
725;19;5;2000;6:06:00PM;60.24;80;85
726;19;5;2000;6:07:30PM;46.46;83;80
727;19;5;2000;6:09:00PM;51.19;70;83
728;19;5;2000;6:10:30PM;37.01;73;70
729;19;5;2000;6:12:00PM;30.71;75;73
730;19;5;2000;6:13:30PM;38.98;67;75
731;19;5;2000;6:15:00PM;20.87;84;67
732;19;5;2000;6:16:30PM;32.29;62;84
733;19;5;2000;6:18:00PM;30.32;90;62
734;19;5;2000;6:19:30PM;27.17;56;90
735;19;5;2000;6:21:00PM;25.59;73;56
736;19;5;2000;6:22:30PM;43.7;71;73
737;19;5;2000;6:24:00PM;33.86;68;71
738;19;5;2000;6:25:30PM;25.2;64;68
739;19;5;2000;6:27:00PM;36.22;89;64
740;19;5;2000;6:28:30PM;32.68;61;89
741;19;5;2000;6:30:00PM;30.71;85;61
742;19;5;2000;6:31:30PM;35.04;69;85
743;19;5;2000;6:33:00PM;26.77;94;69
744;19;5;2000;6:34:30PM;24.41;61;94
745;19;5;2000;6:36:00PM;21.66;73;61
746;19;5;2000;6:37:30PM;28.35;82;73
747;19;5;2000;6:39:00PM;36.22;68;82
748;19;5;2000;6:40:30PM;42.92;74;68
749;19;5;2000;6:42:00PM;36.22;71;74
750;19;5;2000;6:43:30PM;24.02;70;71
751;19;5;2000;6:45:00PM;19.69;71;70
752;19;5;2000;6:46:30PM;28.35;60;71
753;19;5;2000;6:48:00PM;24.41;84;60
754;19;5;2000;6:49:30PM;26.77;80;84
755;19;5;2000;6:51:00PM;24.41;69;80
756;19;5;2000;6:52:30PM;31.5;74;69
757;19;5;2000;6:54:00PM;27.56;83;74
758;19;5;2000;6:55:30PM;29.14;81;83
759;19;5;2000;6:57:00PM;29.92;75;81
760;19;5;2000;6:58:30PM;20.47;70;75
761;19;5;2000;7:00:00PM;35.83;84;70
762;19;5;2000;7:01:30PM;54.73;74;84
763;19;5;2000;7:03:00PM;24.41;71;74
764;19;5;2000;7:04:30PM;41.34;66;71
765;19;5;2000;7:06:00PM;43.7;61;66
766;19;5;2000;7:07:30PM;20.08;62;61
767;19;5;2000;7:09:00PM;38.98;78;62
768;19;5;2000;7:10:30PM;47.64;72;78
769;19;5;2000;7:12:00PM;25.99;78;72
770;19;5;2000;7:13:30PM;20.47;82;78
771;19;5;2000;7:15:00PM;16.93;66;82
772;19;5;2000;7:16:30PM;33.86;70;66
773;19;5;2000;7:18:00PM;45.67;75;70
774;19;5;2000;7:19:30PM;39.77;82;75
775;19;5;2000;7:21:00PM;24.81;76;82
776;19;5;2000;7:22:30PM;48.82;52;76
777;19;5;2000;7:24:00PM;73.63;56;52
778;19;5;2000;7:25:30PM;70.87;56;56
779;19;5;2000;7:27:00PM;68.51;64;56
780;19;5;2000;7:28:30PM;53.94;53;64
781;19;5;2000;7:30:00PM;77.17;45;53
782;19;5;2000;7:31:30PM;68.9;55;45
783;19;5;2000;7:33:00PM;57.09;66;55
784;19;5;2000;7:34:30PM;51.97;88;66
785;19;5;2000;7:36:00PM;38.59;82;88
786;19;5;2000;7:37:30PM;74.02;73;82
787;19;5;2000;7:39:00PM;38.98;79;73
788;19;5;2000;7:40:30PM;41.34;77;79
789;19;5;2000;7:42:00PM;67.72;77;77
790;19;5;2000;7:43:30PM;38.59;78;77
791;19;5;2000;7:45:00PM;51.58;72;78
792;19;5;2000;7:46:30PM;37.01;84;72
793;19;5;2000;7:48:00PM;53.94;69;84
794;19;5;2000;7:49:30PM;33.86;74;69
795;19;5;2000;7:51:00PM;0.79;1;74
796;19;5;2000;7:52:30PM;46.07;64;1
797;19;5;2000;7:54:00PM;37.4;74;64
798;19;5;2000;7:55:30PM;54.73;69;74
799;19;5;2000;7:57:00PM;28.35;74;69
800;19;5;2000;7:58:30PM;32.29;76;74
801;19;5;2000;8:00:00PM;32.29;64;76
802;19;5;2000;8:01:30PM;44.89;82;64
803;19;5;2000;8:03:00PM;38.19;74;82
804;19;5;2000;8:04:30PM;37.8;78;74
805;19;5;2000;8:06:00PM;30.71;72;78
806;19;5;2000;8:07:30PM;50;78;72
807;19;5;2000;8:09:00PM;35.04;72;78
808;19;5;2000;8:10:30PM;40.55;76;72
809;19;5;2000;8:12:00PM;32.68;78;76
810;19;5;2000;8:13:30PM;47.25;81;78
811;19;5;2000;8:15:00PM;30.32;73;81
812;19;5;2000;8:16:30PM;31.89;82;73
813;19;5;2000;8:18:00PM;20.47;62;82
814;19;5;2000;8:19:30PM;39.37;79;62
815;19;5;2000;8:21:00PM;22.84;80;79
816;19;5;2000;8:22:30PM;29.92;66;80
817;19;5;2000;8:24:00PM;33.86;69;66
818;19;5;2000;8:25:30PM;49.22;71;69
819;19;5;2000;8:27:00PM;48.43;77;71
820;19;5;2000;8:28:30PM;29.92;90;77
821;19;5;2000;8:30:00PM;31.89;74;90
822;19;5;2000;8:31:30PM;55.12;72;74
823;19;5;2000;8:33:00PM;34.65;78;72
824;19;5;2000;8:34:30PM;25.59;74;78
825;19;5;2000;8:36:00PM;32.68;68;74
826;19;5;2000;8:37:30PM;28.74;79;68
827;19;5;2000;8:39:00PM;48.43;55;79
828;19;5;2000;8:40:30PM;57.88;81;55
829;19;5;2000;8:42:00PM;64.97;71;81
830;19;5;2000;8:43:30PM;53.15;64;71
831;19;5;2000;8:45:00PM;46.46;73;64
832;19;5;2000;8:46:30PM;41.74;75;73
833;19;5;2000;8:48:00PM;53.97;69;75
834;19;5;2000;8:49:30PM;66.15;62;69
835;19;5;2000;8:51:00PM;37.01;77;62
836;19;5;2000;8:52:30PM;40.95;65;77
837;19;5;2000;8:54:00PM;32.29;72;65
838;19;5;2000;8:55:30PM;33.86;87;72
839;19;5;2000;8:57:00PM;33.07;81;87
840;19;5;2000;8:58:30PM;20.87;72;81
841;19;5;2000;9:00:00PM;20.87;75;72
842;19;5;2000;9:01:30PM;23.23;76;75
843;19;5;2000;9:03:00PM;20.87;73;76
844;19;5;2000;9:04:30PM;35.83;66;73
845;19;5;2000;9:06:00PM;29.92;71;66
846;19;5;2000;9:07:30PM;11.42;49;71
847;19;5;2000;9:09:00PM;22.05;76;49
848;19;5;2000;9:10:30PM;21.66;76;76
849;19;5;2000;9:12:00PM;15.36;58;76
850;19;5;2000;9:13:30PM;24.02;76;58
851;19;5;2000;9:15:00PM;33.47;74;76
852;19;5;2000;9:16:30PM;27.56;72;74
853;19;5;2000;9:18:00PM;35.04;67;72
854;19;5;2000;9:19:30PM;43.31;77;67
855;19;5;2000;9:21:00PM;42.52;66;77
856;19;5;2000;9:22:30PM;36.62;71;66
857;19;5;2000;9:24:00PM;31.89;72;71
858;19;5;2000;9:25:30PM;34.25;73;72
859;19;5;2000;9:27:00PM;38.98;80;73
860;19;5;2000;9:28:30PM;49.22;78;80
861;19;5;2000;9:30:00PM;55.52;77;78
862;19;5;2000;9:31:30PM;39.37;67;77
863;19;5;2000;9:33:00PM;29.14;79;67
864;19;5;2000;9:34:30PM;24.41;82;79
865;19;5;2000;9:36:00PM;31.89;73;82
866;19;5;2000;9:37:30PM;32.68;63;73
867;19;5;2000;9:39:00PM;35.04;63;63
868;19;5;2000;9:40:30PM;27.95;76;63
869;19;5;2000;9:42:00PM;25.2;69;76
870;19;5;2000;9:43:30PM;62.6;64;69
871;19;5;2000;9:45:00PM;54.73;75;64
872;19;5;2000;9:46:30PM;65.36;73;75
873;19;5;2000;9:48:00PM;46.46;67;73
874;19;5;2000;9:49:30PM;28.35;76;67
875;19;5;2000;9:51:00PM;40.55;71;76
876;19;5;2000;9:52:30PM;35.04;79;71
877;19;5;2000;9:54:00PM;27.17;65;79
878;19;5;2000;9:55:30PM;34.25;76;65
879;19;5;2000;9:57:00PM;41.74;74;76
880;19;5;2000;9:58:30PM;29.14;76;74
881;19;5;2000;10:00:00PM;31.1;78;76
882;19;5;2000;10:01:30PM;21.66;73;78
883;19;5;2000;10:03:00PM;30.71;83;73
884;19;5;2000;10:04:30PM;19.29;49;83
885;19;5;2000;10:06:00PM;16.93;27;49
886;19;5;2000;10:07:30PM;43.31;59;27
887;19;5;2000;10:09:00PM;38.19;92;59
888;19;5;2000;10:10:30PM;37.8;84;92
889;19;5;2000;10:12:00PM;57.09;75;84
890;19;5;2000;10:13:30PM;34.65;75;75
891;19;5;2000;10:15:00PM;51.97;73;75
892;19;5;2000;10:16:30PM;15.75;60;73
893;19;5;2000;10:18:00PM;12.21;52;60
894;19;5;2000;10:19:30PM;12.99;58;52
895;19;5;2000;10:21:00PM;18.9;64;58
896;19;5;2000;10:22:30PM;35.44;70;64
897;19;5;2000;10:24:00PM;23.62;74;70
898;19;5;2000;10:25:30PM;23.23;74;74
899;19;5;2000;10:27:00PM;25.99;73;74
900;19;5;2000;10:28:30PM;20.08;77;73
901;19;5;2000;10:30:00PM;16.54;62;77
902;19;5;2000;10:31:30PM;11.81;57;62
903;19;5;2000;10:33:00PM;19.69;78;57
904;19;5;2000;10:34:30PM;11.42;50;78
905;19;5;2000;10:36:00PM;27.56;51;50
906;19;5;2000;10:37:30PM;20.08;79;51
907;19;5;2000;10:39:00PM;7.48;37;79
908;19;5;2000;10:40:30PM;27.17;79;37
909;19;5;2000;10:42:00PM;24.81;58;79
910;19;5;2000;10:43:30PM;15.36;66;58
911;19;5;2000;10:45:00PM;15.75;68;66
912;19;5;2000;10:46:30PM;19.29;54;68
913;19;5;2000;10:48:00PM;12.99;52;54
914;19;5;2000;10:49:30PM;28.74;78;52
915;19;5;2000;10:51:00PM;16.93;69;78
916;19;5;2000;10:52:30PM;31.89;68;69
917;19;5;2000;10:54:00PM;30.32;85;68
918;19;5;2000;10:55:30PM;14.96;50;85
919;19;5;2000;10:57:00PM;13.78;60;50
920;19;5;2000;10:58:30PM;19.69;78;60
921;19;5;2000;11:00:00PM;17.72;64;78
922;19;5;2000;11:01:30PM;17.32;63;64
923;19;5;2000;11:03:00PM;16.93;68;63
924;19;5;2000;11:04:30PM;12.6;60;68
925;19;5;2000;11:06:00PM;10.63;50;60
926;19;5;2000;11:07:30PM;20.87;62;50
927;19;5;2000;11:09:00PM;25.59;74;62
928;19;5;2000;11:10:30PM;25.59;67;74
929;19;5;2000;11:12:00PM;41.34;62;67
930;19;5;2000;11:13:30PM;18.9;62;62
931;19;5;2000;11:15:00PM;48.43;71;62
932;19;5;2000;11:16:30PM;21.26;66;71
933;19;5;2000;11:18:00PM;15.75;65;66
934;19;5;2000;11:19:30PM;25.2;70;65
935;19;5;2000;11:21:00PM;30.32;67;70
936;19;5;2000;11:22:30PM;14.17;61;67
937;19;5;2000;11:24:00PM;19.69;69;61
938;19;5;2000;11:25:30PM;12.6;50;69
939;19;5;2000;11:27:00PM;16.54;66;50
940;19;5;2000;11:28:30PM;17.32;63;66
941;19;5;2000;11:30:00PM;18.9;65;63
942;19;5;2000;11:31:30PM;16.54;60;65
943;19;5;2000;11:33:00PM;15.36;63;60
944;19;5;2000;11:34:30PM;18.9;74;63
945;19;5;2000;11:36:00PM;23.62;77;74
946;19;5;2000;11:37:30PM;16.54;62;77
947;19;5;2000;11:39:00PM;12.6;47;62
948;19;5;2000;11:40:30PM;18.9;73;47
949;19;5;2000;11:42:00PM;18.51;66;73
950;19;5;2000;11:43:30PM;14.57;62;66
951;19;5;2000;11:45:00PM;13.39;47;62
952;19;5;2000;11:46:30PM;12.99;56;47
953;19;5;2000;11:48:00PM;16.54;61;56
954;19;5;2000;11:49:30PM;9.84;48;61
955;19;5;2000;11:51:00PM;11.81;57;48
956;19;5;2000;11:52:30PM;14.17;59;57
957;19;5;2000;11:54:00PM;11.42;51;59
958;19;5;2000;11:55:30PM;12.99;58;51
959;19;5;2000;11:57:00PM;10.63;56;58
960;19;5;2000;11:58:30PM;16.14;67;56
961;20;5;2000;12:00:00AM;14.17;61;67
962;20;5;2000;12:01:30AM;7.48;39;61
963;20;5;2000;12:03:00AM;11.81;56;39
964;20;5;2000;12:04:30AM;16.93;67;56
965;20;5;2000;12:06:00AM;18.11;70;67
966;20;5;2000;12:07:30AM;15.75;58;70
967;20;5;2000;12:09:00AM;13.78;55;58
968;20;5;2000;12:10:30AM;19.69;70;55
969;20;5;2000;12:12:00AM;24.02;69;70
970;20;5;2000;12:13:30AM;24.41;77;69
971;20;5;2000;12:15:00AM;16.14;66;77
972;20;5;2000;12:16:30AM;14.57;65;66
973;20;5;2000;12:18:00AM;12.21;50;65
974;20;5;2000;12:19:30AM;13.78;63;50
975;20;5;2000;12:21:00AM;12.99;59;63
976;20;5;2000;12:22:30AM;11.81;54;59
977;20;5;2000;12:24:00AM;16.54;70;54
978;20;5;2000;12:25:30AM;9.06;45;70
979;20;5;2000;12:27:00AM;16.14;64;45
980;20;5;2000;12:28:30AM;20.08;64;64
981;20;5;2000;12:30:00AM;46.07;76;64
982;20;5;2000;12:31:30AM;27.56;67;76
983;20;5;2000;12:33:00AM;12.6;50;67
984;20;5;2000;12:34:30AM;12.6;63;50
985;20;5;2000;12:36:00AM;18.11;70;63
986;20;5;2000;12:37:30AM;11.02;46;70
987;20;5;2000;12:39:00AM;20.87;71;46
988;20;5;2000;12:40:30AM;14.96;64;71
989;20;5;2000;12:42:00AM;12.21;51;64
990;20;5;2000;12:43:30AM;12.99;52;51
991;20;5;2000;12:45:00AM;15.75;63;52
992;20;5;2000;12:46:30AM;14.57;53;63
993;20;5;2000;12:48:00AM;18.11;72;53
994;20;5;2000;12:49:30AM;15.75;64;72
995;20;5;2000;12:51:00AM;19.69;68;64
996;20;5;2000;12:52:30AM;18.9;66;68
997;20;5;2000;12:54:00AM;17.72;68;66
998;20;5;2000;12:55:30AM;17.32;69;68
999;20;5;2000;12:57:00AM;13.39;58;69
1000;20;5;2000;12:58:30AM;12.6;56;58
1001;20;5;2000;1:00:00AM;14.17;61;56
1002;20;5;2000;1:01:30AM;14.57;61;61
1003;20;5;2000;1:03:00AM;11.42;54;61
1004;20;5;2000;1:04:30AM;12.99;56;54
1005;20;5;2000;1:06:00AM;11.81;56;56
1006;20;5;2000;1:07:30AM;16.14;68;56
1007;20;5;2000;1:09:00AM;13.39;64;68
1008;20;5;2000;1:10:30AM;0.35;2;64
1009;20;5;2000;1:12:00AM;19.69;69;2
1010;20;5;2000;1:13:30AM;27.17;62;69
1011;20;5;2000;1:15:00AM;20.87;60;62
1012;20;5;2000;1:16:30AM;13.78;56;60
1013;20;5;2000;1:18:00AM;13.39;61;56
1014;20;5;2000;1:19:30AM;14.57;68;61
1015;20;5;2000;1:21:00AM;12.99;55;68
1016;20;5;2000;1:22:30AM;13.39;61;55
1017;20;5;2000;1:24:00AM;17.32;71;61
1018;20;5;2000;1:25:30AM;12.21;59;71
1019;20;5;2000;1:27:00AM;11.42;58;59
1020;20;5;2000;1:28:30AM;16.14;65;58
1021;20;5;2000;1:30:00AM;13.78;60;65
1022;20;5;2000;1:31:30AM;9.84;44;60
1023;20;5;2000;1:33:00AM;13.78;50;44
1024;20;5;2000;1:34:30AM;16.54;52;50
1025;20;5;2000;1:36:00AM;19.29;69;52
1026;20;5;2000;1:37:30AM;16.93;65;69
1027;20;5;2000;1:39:00AM;13.78;57;65
1028;20;5;2000;1:40:30AM;12.21;50;57
1029;20;5;2000;1:42:00AM;12.99;60;50
1030;20;5;2000;1:43:30AM;12.99;59;60
1031;20;5;2000;1:45:00AM;11.81;50;59
1032;20;5;2000;1:46:30AM;16.14;69;50
1033;20;5;2000;1:48:00AM;14.57;66;69
1034;20;5;2000;1:49:30AM;14.57;61;66
1035;20;5;2000;1:51:00AM;11.42;55;61
1036;20;5;2000;1:52:30AM;10.63;55;55
1037;20;5;2000;1:54:00AM;16.54;68;55
1038;20;5;2000;1:55:30AM;14.17;58;68
1039;20;5;2000;1:57:00AM;10.24;53;58
1040;20;5;2000;1:58:30AM;7.87;45;53
1041;20;5;2000;2:00:00AM;8.27;44;45
1042;20;5;2000;2:01:30AM;10.24;47;44
1043;20;5;2000;2:03:00AM;19.29;60;47
1044;20;5;2000;2:04:30AM;16.14;67;60
1045;20;5;2000;2:06:00AM;11.02;57;67
1046;20;5;2000;2:07:30AM;7.48;44;57
1047;20;5;2000;2:09:00AM;11.81;59;44
1048;20;5;2000;2:10:30AM;18.9;59;59
1049;20;5;2000;2:12:00AM;10.24;53;59
1050;20;5;2000;2:13:30AM;8.27;44;53
1051;20;5;2000;2:15:00AM;6.69;39;44
1052;20;5;2000;2:16:30AM;12.6;61;39
1053;20;5;2000;2:18:00AM;13.39;68;61
1054;20;5;2000;2:19:30AM;11.02;53;68
1055;20;5;2000;2:21:00AM;10.24;53;53
1056;20;5;2000;2:22:30AM;14.96;70;53
1057;20;5;2000;2:24:00AM;7.87;43;70
1058;20;5;2000;2:25:30AM;10.63;50;43
1059;20;5;2000;2:27:00AM;9.45;53;50
1060;20;5;2000;2:28:30AM;7.48;42;53
1061;20;5;2000;2:30:00AM;9.84;47;42
1062;20;5;2000;2:31:30AM;10.24;45;47
1063;20;5;2000;2:33:00AM;9.84;49;45
1064;20;5;2000;2:34:30AM;7.09;46;49
1065;20;5;2000;2:36:00AM;11.42;57;46
1066;20;5;2000;2:37:30AM;8.27;47;57
1067;20;5;2000;2:39:00AM;9.06;50;47
1068;20;5;2000;2:40:30AM;6.69;38;50
1069;20;5;2000;2:42:00AM;8.27;45;38
1070;20;5;2000;2:43:30AM;8.66;48;45
1071;20;5;2000;2:45:00AM;9.45;49;48
1072;20;5;2000;2:46:30AM;5.12;35;49
1073;20;5;2000;2:48:00AM;7.87;40;35
1074;20;5;2000;2:49:30AM;3.54;25;40
1075;20;5;2000;2:51:00AM;10.63;55;25
1076;20;5;2000;2:52:30AM;5.12;31;55
1077;20;5;2000;2:54:00AM;11.42;61;31
1078;20;5;2000;2:55:30AM;7.48;38;61
1079;20;5;2000;2:57:00AM;8.27;44;38
1080;20;5;2000;2:58:30AM;6.69;34;44
1081;20;5;2000;3:00:00AM;7.87;45;34
1082;20;5;2000;3:01:30AM;4.33;26;45
1083;20;5;2000;3:03:00AM;7.48;46;26
1084;20;5;2000;3:04:30AM;3.94;24;46
1085;20;5;2000;3:06:00AM;7.87;45;24
1086;20;5;2000;3:07:30AM;5.51;37;45
1087;20;5;2000;3:09:00AM;10.63;63;37
1088;20;5;2000;3:10:30AM;1.97;14;63
1089;20;5;2000;3:12:00AM;9.84;52;14
1090;20;5;2000;3:13:30AM;5.12;33;52
1091;20;5;2000;3:15:00AM;7.09;43;33
1092;20;5;2000;3:16:30AM;4.33;27;43
1093;20;5;2000;3:18:00AM;4.33;29;27
1094;20;5;2000;3:19:30AM;7.87;43;29
1095;20;5;2000;3:21:00AM;9.45;52;43
1096;20;5;2000;3:22:30AM;7.87;43;52
1097;20;5;2000;3:24:00AM;7.09;38;43
1098;20;5;2000;3:25:30AM;5.12;31;38
1099;20;5;2000;3:27:00AM;9.06;45;31
1100;20;5;2000;3:28:30AM;7.09;36;45
1101;20;5;2000;3:30:00AM;7.48;38;36
1102;20;5;2000;3:31:30AM;7.09;39;38
1103;20;5;2000;3:33:00AM;7.09;39;39
1104;20;5;2000;3:34:30AM;8.27;48;39
1105;20;5;2000;3:36:00AM;4.72;27;48
1106;20;5;2000;3:37:30AM;5.91;36;27
1107;20;5;2000;3:39:00AM;4.72;24;36
1108;20;5;2000;3:40:30AM;7.09;40;24
1109;20;5;2000;3:42:00AM;3.94;23;40
1110;20;5;2000;3:43:30AM;7.48;46;23
1111;20;5;2000;3:45:00AM;6.3;35;46
